employee_id,age,gender,education_level,department,job_level,experience_years,salary_lpa,training_hours,certifications_count,projects_count,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,qa_defect_density,story_points_completed,billable_hours_ratio,sick_days,unplanned_absences,avg_login_hours,peer_feedback_score,manager_score,kudos_count,promotions_in_2y,salary_percentile_band,manager_tenure,internal_hackathons_participated,overtime_hours_monthly,engagement_score,last_promotion_years_ago,perf_band_next
EMP10631,33,Female,Master,Support,Junior,11,13.15,51.4,3,4,-0.7,0.675,11,3.71,1.63,66.0,0.629,2,1,8.5,3.89,3.15,9,1,Medium,4.4,0,10.3,85.5,3.9,High
EMP10632,37,Male,Bachelor,Finance,Senior,13,13.21,52.7,1,7,2.2,0.712,16,2.93,2.96,42.1,0.731,9,2,9.2,3.24,3.44,7,1,Low,4.8,3,10.1,73.6,4.5,Low
EMP10633,35,Female,Bachelor,Sales,Senior,10,12.6,55.1,2,6,7.5,0.751,13,2.92,1.82,69.0,0.803,5,4,7.8,4.0,4.19,11,1,Low,0.2,1,16.5,68.0,4.9,Medium
EMP10634,28,Male,Master,Finance,Mid,6,18.88,27.0,4,3,-0.9,0.868,12,3.63,1.13,59.3,0.716,8,0,9.3,4.34,3.91,5,0,High,4.4,1,22.0,80.8,4.4,Low
EMP10635,47,Male,PhD,Engineering,Senior,21,25.28,59.2,3,4,11.1,0.678,14,3.31,3.57,70.3,0.835,2,1,8.4,2.74,3.21,6,1,High,6.4,0,12.8,89.3,0.0,Low
EMP10636,30,Male,Bachelor,Support,Junior,9,12.08,29.1,1,8,3.1,0.705,12,4.23,0.96,81.0,0.701,5,4,8.0,1.91,4.49,7,0,Medium,5.5,3,13.9,86.3,0.4,Medium
EMP10637,32,Male,Master,Engineering,Junior,11,10.14,49.8,1,4,7.5,0.78,18,3.5,0.24,84.8,0.537,5,1,9.2,3.77,4.44,7,0,Low,9.4,1,17.1,60.1,5.0,High
EMP10638,51,Male,Bachelor,Marketing,Junior,25,19.1,28.8,4,7,7.5,0.8,13,3.91,2.69,67.8,0.682,6,1,7.5,3.34,3.7,8,0,Medium,7.3,1,8.5,77.3,2.2,Medium
EMP10639,58,Male,Master,Sales,Junior,35,23.29,34.0,2,6,3.4,0.878,8,3.11,1.14,76.3,0.714,5,1,6.6,4.6,3.52,6,0,Medium,7.7,0,10.1,87.6,2.8,High
EMP10640,47,Female,PhD,Engineering,Senior,22,19.02,0.0,2,6,2.1,0.751,15,3.68,2.19,53.7,0.856,8,2,8.0,3.58,4.93,6,1,Medium,10.7,2,11.3,66.3,4.1,Low
EMP10641,56,Male,Bachelor,Engineering,Mid,31,20.6,32.6,3,6,3.8,0.97,15,4.62,3.44,89.9,0.701,6,1,8.1,3.99,4.82,9,0,Low,6.2,3,18.9,76.3,5.3,High
EMP10642,54,Male,Bachelor,Marketing,Junior,32,22.6,39.6,1,6,6.9,0.883,9,3.6,0.56,45.5,0.563,6,0,7.8,3.69,2.64,8,1,High,4.9,1,32.1,61.9,3.8,Medium
EMP10643,39,Male,Bachelor,Engineering,Mid,18,19.85,30.6,3,4,0.1,0.904,14,3.31,1.76,60.4,0.815,6,3,9.5,2.87,4.54,12,0,High,6.6,1,3.5,56.4,1.5,High
EMP10644,51,Male,Bachelor,Engineering,Mid,29,26.28,69.6,5,9,-0.8,0.668,18,3.1,3.14,92.2,0.515,2,0,8.7,3.82,4.91,8,1,High,3.3,0,18.4,76.9,0.8,High
EMP10645,33,Male,Bachelor,Marketing,Mid,12,20.32,17.1,3,4,9.9,0.658,11,3.69,2.41,54.4,0.867,3,3,8.0,3.0,4.16,6,0,High,4.7,1,13.7,84.6,1.1,Low
EMP10646,38,Female,Diploma,HR,Junior,13,6.74,27.9,1,8,1.1,0.807,12,4.69,1.64,35.5,0.784,7,2,8.1,2.97,3.37,4,0,Low,3.1,0,14.3,82.2,5.2,Low
EMP10647,41,Male,Bachelor,HR,Senior,15,15.09,21.7,3,9,5.4,0.804,13,2.75,3.95,56.0,0.901,3,3,8.2,3.14,3.46,7,1,Low,5.4,0,11.1,50.7,4.5,Low
EMP10648,58,Female,Bachelor,Engineering,Junior,32,21.13,27.9,0,5,3.2,0.906,11,3.67,1.71,95.6,0.796,5,2,8.7,3.09,4.9,7,1,Medium,3.1,4,27.4,90.5,3.1,High
EMP10649,54,Female,Bachelor,Support,Senior,29,24.32,56.6,3,8,3.4,0.868,9,2.5,2.16,15.0,0.72,3,2,8.2,3.67,4.28,3,1,Medium,3.0,1,0.0,79.5,0.4,High
EMP10650,40,Male,Master,Engineering,Junior,15,17.63,64.6,2,4,9.7,0.72,16,3.41,3.28,67.3,0.807,8,1,7.9,3.56,4.08,7,0,High,5.4,2,4.6,87.7,4.6,Medium
EMP10651,46,Male,Master,Engineering,Senior,20,19.64,25.4,0,6,3.7,0.901,21,3.88,2.68,51.1,0.577,5,2,6.5,3.97,5.0,8,0,Low,4.2,1,26.9,56.9,3.3,Medium
EMP10652,28,Male,Master,HR,Senior,3,10.49,25.0,5,4,2.6,0.897,15,2.59,2.99,61.3,0.756,6,3,7.2,2.86,2.99,6,0,Low,0.3,2,27.6,83.5,1.6,Low
EMP10653,52,Female,Master,Engineering,Junior,28,20.1,17.2,5,6,2.9,0.825,10,3.39,0.99,57.3,0.529,3,2,8.4,3.65,3.64,3,0,Medium,1.3,3,33.6,80.5,2.9,Medium
EMP10654,42,Male,Bachelor,HR,Junior,16,14.49,61.5,2,9,2.0,0.963,16,3.9,2.91,86.1,0.87,2,1,8.3,3.51,3.83,13,0,Medium,2.0,2,19.1,51.9,3.9,High
EMP10655,41,Female,Bachelor,Engineering,Lead,19,20.2,58.2,2,4,1.3,0.464,12,3.79,1.95,66.2,0.733,4,2,6.3,3.92,3.55,9,0,Medium,2.6,0,20.8,77.5,2.2,Medium
EMP10656,50,Female,Bachelor,Engineering,Mid,27,20.46,36.1,3,7,2.0,0.794,14,3.94,1.13,87.2,0.645,3,0,7.4,3.95,2.41,10,1,Medium,5.4,2,0.0,55.5,1.1,High
EMP10657,45,Female,Diploma,Sales,Mid,19,19.45,12.9,3,5,10.7,0.61,8,3.02,2.0,93.3,0.666,7,2,7.0,3.89,4.4,7,1,High,5.0,3,16.0,71.2,3.3,Medium
EMP10658,23,Female,Bachelor,Support,Junior,1,6.26,14.5,3,6,6.8,0.949,11,3.9,1.97,65.7,0.409,2,3,9.7,3.21,3.17,5,0,Medium,6.8,2,21.6,100.0,3.5,Low
EMP10659,32,Other,Bachelor,Engineering,Junior,10,7.23,41.1,3,5,2.6,0.789,10,3.28,3.48,57.1,0.643,6,4,8.4,3.81,3.16,2,1,Low,6.2,0,11.1,75.3,0.0,Low
EMP10660,27,Male,Master,Engineering,Mid,6,11.36,47.9,2,8,7.9,0.976,10,4.2,2.14,73.3,0.809,3,2,8.6,3.49,3.45,10,1,Medium,6.9,1,15.1,69.3,2.9,Low
EMP10661,49,Male,Master,Support,Senior,27,24.38,0.8,3,11,-2.3,0.612,19,2.08,1.1,77.5,0.696,6,5,8.0,4.59,3.54,5,1,Medium,5.8,2,28.3,48.7,1.5,Medium
EMP10662,22,Male,Diploma,Support,Junior,0,7.56,32.2,4,6,9.5,0.692,12,3.5,0.89,39.6,0.651,6,2,7.3,3.87,3.61,7,1,Medium,5.0,3,30.6,75.3,3.9,Low
EMP10663,28,Female,Bachelor,Finance,Senior,2,12.69,67.1,2,5,9.2,0.93,7,3.77,1.76,70.2,0.886,2,0,7.6,3.85,4.37,7,1,Medium,6.9,2,18.5,68.7,0.0,Medium
EMP10664,44,Female,Bachelor,Engineering,Senior,23,20.12,34.1,2,7,12.9,0.779,9,4.64,0.59,59.4,0.887,5,2,8.7,3.03,4.52,10,0,Medium,6.5,3,15.5,40.8,0.7,Medium
EMP10665,48,Female,Master,Sales,Junior,23,17.97,64.8,4,6,8.0,0.793,11,3.76,1.16,55.8,0.695,2,4,7.8,3.45,3.52,7,0,Low,5.3,1,23.3,54.6,0.0,High
EMP10666,40,Male,Master,Engineering,Junior,15,13.8,49.7,4,2,5.7,0.925,10,3.83,1.58,49.8,0.908,4,3,8.7,3.96,3.28,4,0,Medium,7.3,1,12.3,84.3,3.7,Medium
EMP10667,54,Other,Bachelor,Engineering,Junior,28,21.68,18.5,0,5,9.2,0.853,7,3.96,1.42,51.2,0.61,7,1,8.3,3.75,3.61,7,0,Medium,0.0,1,26.4,90.4,0.3,Medium
EMP10668,56,Male,Bachelor,HR,Mid,31,26.04,32.7,3,3,1.5,0.56,15,4.58,2.45,92.6,0.583,4,1,8.5,3.75,3.07,3,1,High,3.9,2,10.8,72.1,0.6,High
EMP10669,26,Male,Bachelor,Sales,Mid,5,14.85,35.7,4,8,2.4,0.872,11,3.43,1.14,57.0,0.747,6,3,8.5,2.75,3.68,8,0,High,3.8,0,23.5,86.2,2.8,Low
EMP10670,58,Other,Bachelor,HR,Mid,35,21.9,20.9,1,5,3.7,0.807,11,2.72,0.0,90.2,0.925,3,3,7.5,3.31,3.04,16,0,Low,7.0,1,15.8,71.5,2.7,High
EMP10671,44,Male,Master,Finance,Junior,18,12.95,20.5,4,6,9.5,0.68,11,2.58,0.28,67.9,0.491,2,1,7.7,3.64,5.0,10,1,Low,8.0,1,9.8,59.7,4.1,Medium
EMP10672,45,Male,Master,Engineering,Senior,19,22.92,65.1,1,7,0.6,0.8,9,4.16,1.78,40.1,0.729,3,1,9.2,4.52,3.79,11,1,Medium,1.3,1,19.6,100.0,4.3,High
EMP10673,24,Female,Bachelor,HR,Mid,0,8.93,20.4,0,6,0.2,0.941,12,3.86,1.27,69.2,0.791,6,0,10.3,2.67,3.32,6,0,Medium,7.6,0,12.1,49.8,5.0,Low
EMP10674,45,Male,Bachelor,Marketing,Mid,19,16.66,57.4,6,7,4.9,0.904,13,3.52,0.69,38.9,0.584,5,4,9.2,3.17,4.19,6,0,Low,1.9,2,25.9,77.4,5.9,Medium
EMP10675,49,Male,Diploma,Support,Mid,24,18.87,30.1,4,5,6.9,0.798,12,3.29,3.56,78.4,0.672,6,4,4.8,2.66,2.84,9,0,Medium,2.0,1,6.1,61.3,4.9,Low
EMP10676,43,Male,Bachelor,HR,Junior,22,13.93,37.5,2,9,1.2,0.891,7,3.83,2.55,60.4,0.605,1,2,7.2,4.0,3.2,7,0,Low,4.0,0,18.2,67.9,3.6,High
EMP10677,24,Male,Bachelor,Sales,Senior,0,9.64,48.1,2,5,6.7,0.669,15,3.85,1.75,83.8,0.861,3,2,8.2,4.51,4.0,8,1,Low,3.8,4,8.7,94.8,3.4,Medium
EMP10678,41,Female,Bachelor,Engineering,Mid,19,17.57,27.2,4,9,9.5,0.641,11,4.04,2.01,96.5,0.845,0,1,6.8,4.02,3.79,7,0,Medium,1.1,0,28.0,71.7,4.1,Medium
EMP10679,57,Female,PhD,Engineering,Mid,34,22.62,48.2,4,7,8.8,0.93,11,2.92,1.56,26.8,0.619,5,2,6.7,4.15,4.43,9,1,Low,5.9,2,23.1,66.2,0.0,High
EMP10680,49,Male,Bachelor,Marketing,Junior,27,15.21,1.2,0,3,5.4,0.505,13,2.46,0.67,54.9,0.478,5,3,7.6,3.18,1.79,10,0,Low,6.0,1,15.6,62.8,2.7,Low
EMP10681,26,Male,Bachelor,Engineering,Mid,1,10.52,45.9,2,8,3.6,0.826,13,3.06,2.73,38.4,0.756,8,4,8.5,4.02,4.27,4,0,Medium,6.8,2,15.8,79.4,0.0,Low
EMP10682,58,Male,Diploma,Sales,Mid,35,17.94,0.0,4,7,10.9,0.971,5,2.75,2.57,112.5,0.799,3,1,8.8,3.34,3.32,12,1,Low,3.5,1,32.8,56.8,1.7,High
EMP10683,58,Female,Bachelor,Sales,Mid,34,25.06,33.9,4,4,4.1,0.743,12,2.72,0.02,55.3,0.791,5,2,7.7,3.84,2.88,8,0,Medium,4.4,2,23.6,72.4,0.3,High
EMP10684,27,Female,Master,Engineering,Senior,1,10.59,53.4,5,6,7.8,0.667,8,4.8,2.0,36.1,0.526,4,3,7.6,4.1,2.49,10,1,Medium,4.4,2,8.4,69.0,3.7,Low
EMP10685,52,Female,Bachelor,Engineering,Senior,27,26.61,49.2,2,8,11.8,0.886,14,2.11,2.1,114.3,0.888,2,2,7.1,3.62,3.31,7,0,High,8.2,1,25.3,59.3,4.1,Medium
EMP10686,36,Male,Master,HR,Junior,14,16.11,14.6,3,6,7.3,0.884,11,4.03,1.51,49.0,0.809,3,2,8.7,4.29,4.81,8,1,Medium,0.0,0,10.4,49.5,5.2,Low
EMP10687,44,Male,Master,Support,Senior,18,19.07,16.9,1,7,0.0,0.651,7,4.33,3.69,29.3,0.935,3,3,8.6,3.7,4.38,6,0,Medium,2.4,1,17.5,71.5,1.3,Low
EMP10688,38,Male,Diploma,Finance,Mid,15,13.04,25.6,4,11,-1.0,0.619,7,4.39,3.59,39.5,0.746,4,2,9.2,3.96,4.84,13,2,Low,4.5,2,0.0,65.4,1.8,High
EMP10689,51,Female,Bachelor,HR,Lead,26,29.09,41.4,4,5,2.8,0.888,10,3.89,1.46,68.2,0.71,5,2,8.3,4.93,3.62,9,1,High,2.1,0,24.1,74.4,4.9,High
EMP10690,59,Male,PhD,Engineering,Junior,35,20.89,1.4,1,6,6.8,0.9,15,4.62,1.6,66.0,0.711,1,2,6.5,4.1,3.77,8,1,Low,3.9,2,9.3,38.5,2.1,High
EMP10691,52,Female,Bachelor,Finance,Junior,31,17.18,37.8,1,5,5.8,0.598,16,4.95,1.49,46.6,0.837,5,1,7.7,3.35,2.59,5,1,Low,4.2,2,13.9,64.1,1.7,Medium
EMP10692,57,Female,Diploma,Engineering,Mid,35,21.81,43.6,2,7,12.8,0.95,11,3.49,1.25,54.3,0.609,2,4,9.1,3.51,2.59,14,0,Low,3.1,1,2.1,83.8,4.3,High
EMP10693,57,Male,PhD,Sales,Junior,35,23.62,32.9,5,5,5.7,0.643,13,4.01,0.97,66.2,0.822,3,3,6.0,4.32,3.6,7,0,Low,4.6,1,17.8,46.3,3.9,Medium
EMP10694,24,Male,Master,Marketing,Senior,0,15.72,47.5,5,9,2.7,0.861,9,4.59,2.26,94.1,0.891,7,2,8.0,4.43,2.74,11,0,Medium,5.9,0,16.7,99.1,4.7,High
EMP10695,30,Male,Bachelor,Sales,Mid,4,12.89,42.0,6,4,-0.5,0.677,14,3.1,3.57,72.3,0.718,7,2,8.4,3.78,3.1,6,0,High,4.0,1,3.3,76.4,3.9,Low
EMP10696,49,Male,Bachelor,Engineering,Junior,26,19.37,28.3,0,2,8.7,0.78,12,3.53,3.2,52.6,0.741,8,0,10.5,2.88,3.73,11,0,Medium,3.5,2,16.3,68.9,2.3,Low
EMP10697,44,Male,Bachelor,Engineering,Mid,18,14.08,3.1,2,6,4.0,0.733,11,3.26,2.51,60.0,0.885,4,1,7.4,3.23,4.59,7,0,Low,4.1,1,13.3,72.6,5.5,Medium
EMP10698,22,Female,Master,Engineering,Senior,1,14.06,40.4,5,7,-2.0,0.891,14,4.02,0.0,81.9,0.85,2,4,8.0,3.91,3.71,6,0,High,4.5,1,28.2,58.2,4.6,Low
EMP10699,24,Male,Bachelor,Sales,Senior,0,10.85,20.8,1,7,4.1,0.647,11,2.37,0.12,102.0,0.415,8,1,10.1,4.15,2.75,9,1,Medium,0.7,1,8.9,92.3,3.0,Low
EMP10700,41,Male,Diploma,Support,Mid,19,16.2,27.6,1,7,0.0,0.711,18,4.71,2.76,40.7,0.592,3,1,7.4,4.4,2.42,8,1,Medium,5.5,1,20.8,73.7,4.6,Medium
EMP10701,45,Female,Master,Engineering,Junior,24,18.73,46.6,5,3,2.3,0.862,11,4.07,3.26,89.5,0.573,2,3,9.4,2.58,3.78,6,0,Medium,3.5,1,1.3,72.0,3.0,High
EMP10702,27,Female,PhD,Sales,Junior,2,10.03,63.5,1,6,4.0,0.719,11,4.11,2.3,58.1,0.879,2,1,8.6,4.32,3.26,9,0,Medium,7.3,0,16.8,86.0,1.3,Medium
EMP10703,27,Male,Master,Finance,Senior,4,11.95,37.3,2,4,0.4,0.871,18,2.05,1.52,29.3,0.951,8,2,7.8,4.66,3.78,7,1,Low,5.8,0,19.6,76.8,3.2,Low
EMP10704,26,Female,Bachelor,Engineering,Senior,4,17.82,48.0,1,7,2.0,0.83,12,2.97,3.02,24.9,0.649,2,2,8.6,2.36,3.56,9,0,High,7.1,2,20.1,60.8,6.5,Low
EMP10705,43,Female,Diploma,Engineering,Mid,18,16.42,12.0,1,3,1.0,0.65,12,4.74,2.48,94.4,0.849,2,2,7.9,3.8,3.65,3,0,Low,2.3,1,14.8,70.5,4.9,Medium
EMP10706,21,Female,PhD,HR,Senior,0,13.02,42.4,1,6,1.1,0.796,14,3.58,2.82,97.0,0.599,3,0,10.8,4.25,4.54,13,0,Medium,3.7,1,33.3,79.5,3.7,Medium
EMP10707,43,Female,PhD,Finance,Junior,18,13.36,36.9,4,9,-0.0,0.874,14,2.49,0.13,52.5,0.779,5,2,5.6,2.95,4.44,12,0,Low,1.8,1,12.4,71.9,1.4,Medium
EMP10708,39,Male,Bachelor,Sales,Senior,17,18.55,60.1,3,6,2.1,0.964,13,3.86,2.11,60.3,0.851,4,3,7.8,3.5,3.96,8,0,Medium,2.9,1,20.8,50.8,0.9,Medium
EMP10709,39,Female,Master,Marketing,Junior,18,15.55,28.3,3,3,0.4,0.801,9,4.18,3.4,25.8,0.727,5,1,7.8,4.14,3.07,13,0,Medium,7.3,1,12.9,92.0,2.6,Medium
EMP10710,47,Male,Bachelor,Support,Junior,25,17.06,33.7,2,5,6.3,0.774,11,4.07,2.27,81.8,0.878,6,3,7.9,3.49,3.31,7,1,Medium,7.8,0,7.6,73.4,1.9,High
EMP10711,41,Female,Bachelor,Marketing,Mid,17,12.1,57.1,3,6,4.8,0.839,16,3.59,2.65,64.4,0.741,5,2,9.4,3.58,4.23,8,1,Low,2.0,3,4.1,65.0,3.0,High
EMP10712,49,Female,Diploma,Support,Mid,27,18.13,36.3,5,10,8.8,0.715,13,4.49,1.83,30.8,0.79,5,3,7.6,3.93,4.61,13,1,Medium,3.5,0,6.9,80.7,3.3,High
EMP10713,50,Male,Diploma,Marketing,Lead,29,25.58,18.0,1,5,11.5,0.969,11,3.21,1.9,69.5,0.804,5,3,8.7,3.1,2.81,5,0,Medium,4.3,2,22.0,63.5,0.4,Medium
EMP10714,56,Male,Bachelor,Support,Mid,31,21.77,83.9,2,2,6.7,0.822,11,4.08,3.06,34.4,0.838,4,2,8.4,3.16,4.77,5,0,Low,5.8,2,29.3,48.0,1.5,High
EMP10715,52,Female,Master,Support,Senior,29,23.34,18.6,5,2,5.8,0.689,12,3.79,1.2,77.3,0.673,5,1,9.1,4.08,3.15,10,0,Low,0.6,0,22.0,70.9,2.4,High
EMP10716,41,Female,Bachelor,Marketing,Senior,18,18.94,36.8,2,7,7.0,0.825,10,3.61,1.11,41.2,0.69,6,2,7.9,4.37,4.17,8,0,Medium,1.0,0,12.6,81.0,3.8,Medium
EMP10717,40,Male,Bachelor,Marketing,Senior,18,18.54,44.2,3,7,5.9,0.796,9,3.43,1.37,72.4,0.687,4,7,8.5,4.04,5.0,10,0,Medium,5.6,0,9.7,66.9,3.9,High
EMP10718,30,Female,Bachelor,Support,Lead,9,12.19,42.8,3,7,4.2,0.563,14,3.46,1.82,50.6,0.828,7,3,8.0,4.62,2.59,5,0,Low,0.2,3,17.6,67.4,1.1,Low
EMP10719,44,Female,Bachelor,Sales,Mid,23,18.57,34.6,2,6,3.9,0.917,10,3.72,0.35,13.0,0.753,3,4,6.9,4.05,4.05,14,0,Medium,3.5,0,5.6,68.1,0.8,High
EMP10720,26,Male,Bachelor,Finance,Mid,1,8.55,34.7,1,7,-0.1,0.823,13,3.5,2.46,86.9,0.915,5,2,10.0,4.91,3.48,5,0,Medium,4.9,0,24.8,69.4,1.3,Low
EMP10721,57,Male,Bachelor,Sales,Junior,35,17.83,33.8,4,7,7.4,0.859,11,4.21,1.65,88.1,0.939,0,3,7.2,3.84,4.01,7,0,Low,5.4,1,19.7,73.1,4.4,High
EMP10722,53,Male,Bachelor,Support,Junior,31,18.48,17.9,2,8,3.9,0.983,13,3.32,2.57,53.5,0.833,3,3,7.5,3.95,3.27,6,0,Low,4.2,3,6.3,82.9,2.1,High
EMP10723,25,Female,Bachelor,Sales,Senior,0,7.59,76.7,3,8,9.8,0.893,10,4.8,0.0,71.0,0.678,6,2,7.1,4.04,1.96,13,0,Low,3.7,1,30.9,81.9,3.2,Medium
EMP10724,51,Male,Master,Marketing,Mid,28,20.46,34.0,0,6,7.7,0.909,16,3.29,2.57,74.6,0.648,4,1,8.6,3.42,3.17,8,0,Low,6.4,1,3.9,100.0,3.8,High
EMP10725,25,Female,Bachelor,Marketing,Mid,0,9.98,48.7,3,5,1.5,0.722,10,4.34,3.0,75.4,0.869,4,1,7.5,3.33,3.94,7,0,High,5.1,0,16.5,97.0,5.2,Medium
EMP10726,49,Male,Master,Support,Junior,26,17.88,32.0,2,5,9.0,0.835,12,4.37,2.19,103.0,0.745,4,1,9.9,3.26,4.64,9,0,Low,3.1,3,24.3,58.0,0.8,Medium
EMP10727,24,Female,Master,Engineering,Mid,0,8.44,31.6,1,6,-5.0,0.756,11,3.82,1.83,74.2,0.869,5,0,8.7,3.47,3.98,5,1,Low,4.6,1,23.3,67.5,5.2,Low
EMP10728,40,Male,Master,Marketing,Senior,15,18.28,29.8,2,4,11.7,0.921,13,3.75,2.58,57.1,0.655,1,1,7.8,5.0,4.73,5,0,Medium,5.3,1,9.8,81.7,4.0,High
EMP10729,46,Male,Bachelor,Marketing,Junior,23,19.11,10.1,2,6,-1.4,0.906,12,3.19,2.94,74.4,0.69,1,2,7.0,4.89,3.35,6,0,Medium,8.3,1,11.9,44.0,6.0,Medium
EMP10730,49,Female,Bachelor,Support,Senior,24,24.88,35.1,2,8,6.0,0.473,8,3.34,2.27,55.5,0.519,4,2,8.0,3.6,3.3,12,0,High,6.2,0,6.4,75.6,5.5,Medium
EMP10731,37,Male,Bachelor,Support,Mid,14,15.7,30.7,1,14,5.7,0.916,13,3.85,2.34,41.6,0.64,3,2,8.7,3.55,3.94,6,0,Medium,7.2,0,18.2,58.0,3.2,Low
EMP10732,56,Female,Master,Sales,Senior,30,26.46,59.1,3,6,8.5,0.795,14,3.67,3.29,91.8,0.839,5,0,8.0,2.51,3.44,12,1,High,3.2,0,24.2,70.1,1.7,Medium
EMP10733,51,Female,Diploma,Sales,Junior,28,14.43,16.5,1,7,2.7,0.762,19,4.53,2.49,76.8,0.702,2,2,7.9,3.2,4.49,10,0,Low,3.3,1,0.0,71.0,4.2,High
EMP10734,29,Female,PhD,Engineering,Mid,3,11.37,27.6,0,6,-4.6,0.666,11,3.38,1.08,24.0,0.35,4,1,6.9,3.31,2.72,12,1,Medium,4.0,1,21.6,44.3,1.0,Low
EMP10735,47,Female,Bachelor,Support,Junior,23,15.72,21.8,3,6,2.7,0.629,13,3.42,2.94,50.0,0.682,3,3,10.8,3.54,4.3,13,0,Low,4.2,3,11.1,100.0,3.4,Medium
EMP10736,49,Male,Master,Engineering,Mid,25,23.0,64.0,1,10,3.1,0.943,14,2.53,1.69,81.7,0.793,5,5,7.9,3.46,4.55,8,1,Medium,2.3,1,15.1,62.7,1.7,High
EMP10737,34,Female,Bachelor,Marketing,Senior,11,12.79,22.4,1,3,-4.2,0.771,9,4.15,1.83,30.6,0.749,4,2,6.5,3.93,3.96,7,0,Low,7.3,2,5.4,92.4,2.6,Medium
EMP10738,49,Female,Diploma,Marketing,Mid,24,19.06,48.1,3,5,4.2,0.767,7,4.09,1.9,48.4,0.55,3,0,6.8,4.26,4.34,5,0,Medium,6.4,2,9.8,46.3,0.0,High
EMP10739,56,Male,Bachelor,Sales,Junior,31,21.94,55.5,3,8,-0.3,0.789,10,4.38,2.67,123.6,0.571,3,4,7.7,3.36,3.25,8,0,Medium,3.8,3,35.9,61.0,2.8,High
EMP10740,52,Male,Bachelor,Engineering,Senior,27,20.34,35.4,2,7,6.6,0.958,7,4.42,3.37,57.7,0.927,6,2,10.4,4.66,3.12,5,0,Low,5.9,3,12.6,82.6,3.2,High
EMP10741,50,Female,Bachelor,Engineering,Junior,25,13.26,13.2,0,5,3.0,0.955,16,4.25,1.82,88.8,0.358,4,3,7.9,4.01,3.95,3,0,Low,5.0,2,15.9,67.0,2.0,Medium
EMP10742,45,Male,Bachelor,Support,Mid,24,21.07,13.4,2,12,11.8,0.836,14,4.28,3.36,98.0,0.632,4,2,7.7,4.33,3.19,7,1,Medium,6.1,0,6.9,82.6,2.8,High
EMP10743,31,Female,Bachelor,Sales,Lead,5,15.59,53.5,3,5,3.0,0.597,11,4.13,1.95,45.0,0.478,3,1,9.1,3.54,3.91,9,1,Medium,1.5,1,41.8,80.1,1.0,Low
EMP10744,52,Other,Bachelor,Engineering,Mid,26,21.34,15.3,3,3,5.7,0.522,14,4.23,3.06,70.9,0.831,3,1,9.2,4.13,3.91,10,2,Medium,4.2,0,20.7,58.1,4.4,Medium
EMP10745,35,Female,Bachelor,Marketing,Senior,13,18.49,45.1,0,8,3.1,0.827,8,2.41,1.98,110.3,0.521,3,2,8.9,4.07,3.65,8,0,Medium,4.4,0,15.8,88.9,3.0,High
EMP10746,41,Male,PhD,Engineering,Mid,15,19.31,40.1,3,7,-2.5,0.766,13,2.93,1.36,75.1,0.734,5,0,8.3,4.68,3.9,6,0,Medium,5.9,0,25.2,79.2,7.0,High
EMP10747,33,Male,Bachelor,Support,Senior,9,13.68,44.8,3,5,3.2,0.749,10,2.82,3.53,117.0,0.445,2,2,6.8,4.19,4.14,10,1,Low,3.1,0,19.5,48.8,3.5,Medium
EMP10748,33,Male,Bachelor,HR,Senior,11,14.39,46.5,4,5,7.0,0.648,9,4.59,1.27,51.0,0.616,3,1,7.2,4.31,3.63,7,0,Medium,0.0,1,14.3,72.1,3.7,High
EMP10749,27,Male,Bachelor,Engineering,Senior,5,8.68,21.2,2,6,6.4,0.76,12,3.15,1.21,104.5,0.688,7,1,6.2,3.48,3.37,9,0,Low,2.1,2,14.7,80.3,2.2,Low
EMP10750,58,Female,Bachelor,Engineering,Junior,35,22.98,20.4,2,5,2.8,0.647,12,3.26,0.67,65.4,0.415,7,2,7.8,4.52,4.28,4,0,Medium,4.4,3,0.6,69.0,5.1,High
EMP10751,26,Female,Bachelor,Sales,Senior,5,11.05,50.9,0,5,-1.8,0.717,13,3.7,2.94,57.8,0.684,4,1,7.6,3.03,3.89,13,0,Low,4.6,4,12.3,71.2,2.2,Medium
EMP10752,24,Male,Master,Sales,Junior,0,8.01,26.7,3,8,6.6,0.652,20,2.83,3.15,79.1,0.883,3,2,7.5,3.46,4.02,4,1,Medium,8.2,1,10.9,77.8,6.1,Low
EMP10753,57,Male,PhD,Marketing,Lead,32,31.44,0.0,4,4,5.7,0.788,10,3.97,2.14,62.5,0.673,3,1,8.4,3.97,4.11,10,0,Medium,5.8,0,19.2,46.0,6.1,Medium
EMP10754,42,Female,Bachelor,Sales,Junior,17,13.23,49.7,3,4,7.4,0.508,14,2.21,0.91,63.1,0.705,1,3,7.3,3.11,3.8,3,0,Low,4.7,3,13.9,67.5,2.1,Low
EMP10755,38,Male,Master,HR,Junior,14,16.82,19.3,5,6,2.9,0.645,14,2.88,1.79,75.7,0.66,2,2,7.7,3.25,3.46,14,0,High,4.4,2,22.9,64.9,2.5,Medium
EMP10756,49,Female,Diploma,Engineering,Senior,26,18.1,46.4,2,4,-2.7,0.629,11,3.84,1.53,25.2,0.943,5,1,7.5,3.25,3.27,3,0,Low,6.9,0,17.0,81.8,1.7,Medium
